x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,class_label
-2.049334031,-3.944990573,-1.689306337,-2.169261996,-2.576054636,-1.996708996,-2.129508144,-2.369534972,-2.986682354,-1.633241266,-3.529741695,-3.44700641,-4.173504527,-3.198876539,-3.482864661,-2.971830457,1
2.893532087,1.084997505,1.539251072,3.401909701,1.911092989,3.646232947,3.235732512,3.4430781,2.210579914,2.298885395,2.858801084,1.522771108,2.217527823,2.813651727,2.499686004,2.421719301,1
2.573855805,2.609363777,2.610867052,3.535302435,1.761460693,2.672669995,3.300675148,2.340448221,2.617013374,2.461483227,1.445630718,1.852543368,2.550789262,2.136604317,2.92629286,0.463705664,1
-2.436507354,-2.7645634,-1.536537155,-2.35951582,-1.490897949,-3.209520869,-2.556272494,-1.626115452,-3.417738894,-2.514734958,-2.502096119,-1.637905887,-2.450637966,-3.091088219,-2.769514824,-2.856140919,1
1.424069576,3.676694368,2.581290348,1.889695577,2.059404779,2.165908998,2.480331067,3.992213296,2.918358108,2.823119599,0.513970132,2.102948204,2.910454243,2.589378106,1.301231266,3.043408404,1
-3.004396258,-3.497833527,-3.184327162,-3.732332199,-1.575016899,-2.815119661,-1.813457118,-3.111535367,-1.339756777,-2.802879361,-2.317562973,-1.562008395,-2.75570669,-2.685489427,-3.041547261,-3.685924738,1
-3.404053746,-2.600105046,-2.652183677,-2.093337424,-2.108858165,-2.133186876,-3.174858251,-1.687922741,-3.044441841,-3.230522598,-2.111309213,-3.305039651,-2.866103926,-1.165420566,-0.886155489,-1.764684585,1
-2.433441995,-2.317355408,-1.669193141,-2.200625554,-2.203479766,-1.409794329,-2.922061737,-1.968668481,-2.502292526,-2.171139866,-1.71393706,-2.334169889,-1.917826649,-2.494178767,-2.331377714,-2.004471441,1
-2.375740102,-2.621652399,-1.320930771,-3.071494913,-1.87749462,-3.024893169,-2.369015121,-2.467457753,-3.623683434,-2.111762583,-2.223566379,-3.177693664,-2.47607139,-2.959212233,-1.730602857,-2.078849664,1
2.527867108,1.760731767,2.85211865,3.006596663,1.45478766,2.839144963,1.789099466,2.243410561,2.300409317,2.229467652,2.944964835,2.522069376,2.380376432,2.124977801,2.144114401,2.304952945,1
2.243962972,1.875875275,1.14640198,1.740779207,2.314157196,1.825565672,1.106345189,2.346505581,2.884774366,2.993019973,2.162352048,1.378067984,1.852342791,1.110991635,1.196517588,2.831264707,1
-2.238745338,-1.906695028,-2.685647925,-2.140057764,-1.896779832,-3.304236539,-0.997243854,-1.966332098,-3.036585254,-1.349617651,-2.530527303,-2.317500386,-1.987052389,-2.622039729,-2.916603468,-3.415417513,1
1.488383051,2.644803105,1.385469629,1.937576623,1.267888862,2.110603555,3.032396401,2.529562198,2.276102809,3.406238075,2.392769467,3.556506367,2.199914506,2.827656419,2.64203161,2.264401406,1
-3.677687856,-3.088151561,-2.110949616,0.347102582,-0.828779066,0.450505089,-5.53999386,0.53468984,4.369822102,-0.915670776,4.067850809,3.348253391,-5.624468984,-0.392559524,0.478294271,3.190213922,1
2.533202326,2.103197099,2.839452341,2.647657686,3.172557653,2.922810941,1.503460496,2.406289082,1.752793312,3.212395324,1.211684536,2.106900061,2.16992478,2.407574576,2.210375487,2.226104216,1
-1.829291681,-2.028829899,-2.778966897,-1.974532889,-2.655579317,-2.743247422,-2.228083931,-1.967791376,-2.308626844,-1.866908,-2.730723407,-2.98614863,-1.725576491,-2.473736569,-2.448421979,-3.524017548,1
-4.107223123,-2.732664534,-0.521628959,-2.172919132,-1.905986026,-2.162250853,-2.375884498,-2.636090053,-2.179805321,-1.968131627,-2.251035183,-2.764420301,-3.684011129,-3.029279288,-1.535256284,-2.887186544,1
-1.188590819,-2.422293821,-4.015115435,-2.787774466,-3.677064298,-2.076419437,-1.545886277,-3.231716708,-2.028603228,-1.868942102,-1.198343617,-1.719754661,-2.012102886,-2.698348169,-2.575177174,-2.895788351,1
-2.508424771,-1.985636219,-0.687125607,-2.257165803,-3.067275317,-1.50898096,-3.036410525,-2.314193583,-3.599406968,-2.042157779,-1.946960928,-1.832006375,-3.394968165,-2.807567896,-2.224679876,-1.477166695,1
3.098564398,1.818978009,2.760829839,2.1328708,3.244404821,2.861836571,3.432932353,1.484079953,3.490230568,2.194120432,2.048608259,1.125064792,2.213718355,2.364488868,2.318142494,3.816267378,1
2.370154081,3.418876139,2.539106402,2.486309518,2.597146483,1.319891818,2.637200733,1.884207109,1.743530238,1.380134482,2.955437465,3.526571287,2.398641368,2.884467472,1.991884698,2.113509729,1
-2.003653906,-2.828397113,-3.157784318,-2.984816703,-2.878863221,-2.442802924,-2.031306303,-2.320457699,-1.997913801,-2.652223189,-2.808633655,-3.964387992,-2.076993327,-2.799237033,-2.506670587,-1.57528315,1
3.706363697,1.555013144,0.935840653,3.963725598,1.930231026,2.009349499,2.680488506,1.82807319,1.874845566,3.266283422,3.867359885,2.749429374,2.28863988,2.480150128,1.972039951,1.202479556,1
-2.49432244,-1.784723066,-1.649003423,-1.566285687,-4.33380741,-1.993441766,-2.873048822,-2.866919556,-2.952394213,-3.17768664,-2.148741081,-4.124893101,-2.380299991,-3.068776441,-1.630538656,-1.87819889,1
-1.887657973,-2.96217806,-2.49993985,-1.875936982,-2.493466032,-2.128942597,-3.015986982,-3.008760599,-2.209333005,-3.250613567,-2.852350873,-1.285407073,-3.221016644,-1.168863527,-2.099150723,-3.345866566,1
0.894403963,1.866453447,3.266305262,2.353214014,2.568207401,2.428545153,2.701262937,2.81973989,2.634815075,2.566537789,1.847531084,2.337475467,2.48130274,1.105778479,2.532588655,1.849096058,1
-2.317827525,-1.658649288,-1.636725404,-3.345243467,-3.232241064,-2.365015899,-3.355324678,-2.76786538,-2.410943371,-2.77081935,-2.432987583,-3.127729627,-2.294522676,-2.663615796,-3.041802702,-1.364773073,1
-2.932198368,-3.153610549,-3.150494765,-2.138452088,-1.861461172,-1.042771327,-2.908766429,-2.982075318,-3.183686765,-1.912075335,-2.7694636,-2.013501739,-2.96398308,-2.331371152,-1.411156162,-1.944847307,1
-2.498501466,-3.303005888,-2.85992981,-2.451717191,-2.293306064,-3.068380212,-2.607940103,-3.415510016,-2.647741819,-2.521498619,-3.051726646,-2.789463985,-2.033077173,-2.752787142,-2.422367957,-2.119563198,1
2.244153588,2.773177112,2.182815961,2.675681474,1.666785341,1.753325846,1.258935223,2.598372218,2.586922363,2.366629698,2.708941593,2.503979639,3.013377322,1.894866127,3.428326044,0.43858325,1
-2.354400722,-2.210850734,-2.184443906,-1.53395592,-2.722702599,-2.848648537,-1.144036691,-1.718729607,-2.995334036,-3.025924381,-2.663225698,-1.644935408,-1.177092173,-2.183780354,-2.761907278,-1.844184986,1
-2.786797121,-3.072452973,-2.455053112,-1.689906055,-2.120520031,-1.824544469,-2.603934921,-1.699650654,-1.876729882,-2.239524552,-3.264410435,-2.152223008,-3.524501241,-3.08596223,-1.375842099,-1.207246871,1
-1.496012142,-2.285312157,-2.146187731,-2.061358027,-2.392825021,-2.41350804,-1.712162709,-3.477640474,-2.69334198,-2.597571524,-4.087802027,-3.441308895,-2.788476383,-1.821590261,-1.731309275,-2.871760545,1
3.625909762,1.391415814,2.335382269,3.353128274,1.950714331,2.482449595,2.571560086,1.749964954,2.414162339,3.071948049,2.495512771,2.11432834,2.10321381,1.704092411,2.890695772,2.050573649,1
3.17166397,2.068470195,2.731653131,2.360380053,1.101911308,2.042417757,1.998969631,3.10427823,2.87512704,2.484156815,1.517154137,2.847607533,2.413714694,2.270305237,2.50197921,2.157028998,1
1.992028483,1.852251432,1.643225476,2.100900965,1.875630643,2.236742535,2.94909592,1.463475704,3.258575841,2.211785076,2.184768124,2.644109511,0.288974844,3.914048362,3.48945837,0.951675977,1
3.027507271,1.228042758,2.219434749,2.35363379,2.283980253,2.032975394,1.761207066,3.948805025,1.778412694,2.914424425,3.007561379,1.816521861,2.893323682,1.491675733,3.020678485,3.091948171,1
3.718000858,1.825156438,1.974145627,3.395995171,1.402736988,0.891511996,1.587010917,1.381994409,3.144485896,1.635354572,2.891544671,2.021794141,2.481489052,1.87910413,2.340029093,2.692439244,1
-3.449447655,-2.894668812,-2.46470562,-2.292100498,-2.69673183,-2.163239686,-3.780895276,-2.327150238,-1.793704807,-2.190798781,-3.836211571,-2.70882785,-1.708709955,-2.130048794,-2.115499362,-1.665343123,1
2.204201973,1.831859292,2.95147345,2.606435422,2.787764846,0.822298771,0.998974732,0.968692548,1.608698592,2.362829954,1.084723028,2.62837672,3.682580292,2.451085873,2.246275655,2.523261358,1
-0.000460976,-0.233886363,3.673537775,-0.475063228,1.375469312,-4.853303158,-5.125443411,4.002478182,-0.388530842,-3.31351626,-1.261810267,-3.503808943,-5.339690084,5.912619295,5.502427006,2.221721426,1
2.707942139,3.279518848,2.827520644,2.905973692,2.782794242,1.786308747,2.127379981,2.401307028,0.637793616,1.835632358,1.706068864,1.893076352,4.103370191,2.344725678,2.679804557,2.966851451,1
-0.879997284,-2.127884156,-2.306958635,-2.318002489,-2.230634814,-2.553795636,-2.652746267,-1.24290192,-2.168919744,-3.381577052,-3.230479127,-2.479267874,-1.88453606,-2.860202741,-3.432350831,-1.655298488,1
-3.4745666,-3.845318617,-2.610265792,-2.89096098,-2.488947314,-1.180254106,-2.852319995,-4.03799184,-1.17266727,-2.800264415,-2.759135315,-1.313343929,-2.121592221,-2.368240298,-4.81566607,-2.960261022,1
-3.531996834,-2.039828945,-2.554878672,-1.908809715,-2.289259725,-1.060104677,-1.9589225,-3.388362381,-3.402433567,-2.988820016,-1.103420194,-2.769321074,-0.206170564,-2.304688532,-2.697055327,-3.007503081,1
-1.37564186,-1.722624832,-1.790243804,-1.594404471,-2.705778292,-2.185769712,-1.739086184,-2.69280215,-2.77575543,-3.118016233,-2.781464357,-1.978320576,-2.492909724,-1.753474097,-3.101596662,-1.840358519,1
4.281416817,1.467646693,2.294391622,2.492956237,3.387590181,1.95308241,2.53408366,1.812802371,2.104813691,3.090840511,2.713072603,2.138543552,3.742889359,1.876828642,3.192292763,0.58764163,1
-1.512311129,-3.26399549,-3.018671494,-3.27304124,-1.778122327,-1.428836502,-1.408444884,-2.631020659,-0.661089361,-1.747672666,-2.114830489,-2.215188245,-2.696250114,-1.187207365,-2.190445,-2.489424884,1
-0.963354306,-1.734481524,-1.548968548,-1.372754869,-3.879933045,-2.210567484,-2.24856883,-1.140111401,-3.290903806,-2.440242413,-2.607516301,-1.855887573,-2.657285831,-3.578394224,-2.749154938,-1.491878486,1
2.234349212,3.13274658,2.029789873,2.747606232,2.322790902,3.513634895,2.708258007,1.694185869,2.7890681,1.845133723,2.591938316,2.745846346,2.84520827,2.866870152,2.153457289,1.531444738,1
2.463143114,1.263247229,2.426546488,2.684916031,2.517359069,2.908366345,1.249388456,2.065980369,2.923018989,2.768070128,2.641208658,1.078829259,3.229764064,2.025523955,2.250056491,2.029358561,1
-4.643276222,5.5730578,-2.628336626,-3.778388505,1.57480218,-2.638163815,-4.434699343,4.135678166,2.271163714,-5.357082848,5.380213776,2.475699359,-0.016665405,-5.311375731,1.573391792,-5.63745921,1
-2.740682569,-2.42526724,-1.905955342,-2.370246494,-1.410481869,-2.098206181,-1.880438396,-1.996912712,-1.63395981,-2.453186434,-2.182937325,-1.119387776,-2.388948972,-1.814486118,-2.514790744,-2.355838611,1
1.141879133,1.472737293,1.906289298,1.876652369,2.332793927,1.53164662,2.318997734,1.565941525,1.777454466,1.991747485,2.239760671,2.03730115,3.393748863,1.857620019,2.390593502,2.24373094,1
2.333239234,2.038763642,2.645695403,2.589104898,1.475935654,0.268215735,3.182242195,1.955141279,3.531775668,1.188849416,2.497586101,3.085087486,2.261084233,3.084466216,3.247893433,2.554555364,1
3.112479477,2.484392593,2.565377102,2.168866827,2.798813244,2.610928783,1.982341677,2.595292722,2.62745401,1.523386213,1.274161054,0.307161249,2.638740608,1.909399213,2.604752069,1.567507301,1
2.603197655,2.413230411,4.084670739,2.613474856,2.028963959,3.382950445,1.891504471,2.567372831,3.733573026,3.497576914,1.875904754,2.611512146,3.60889851,2.685444853,2.63990818,3.358792775,1
1.995655129,3.395479911,4.000099389,3.358565254,3.369764962,1.852429395,2.978377077,2.03262691,2.892342111,2.738011159,3.163385737,2.763701195,3.237221666,1.518828644,2.005369758,3.155512696,1
-1.415274661,-1.88357944,-1.879643233,-2.922981727,-3.653104088,-3.129618701,-2.164562956,-3.853764162,-2.344692864,-2.511995816,-3.446041019,-1.413717392,-2.7102585,-3.475472327,-3.318245413,-2.708606888,1
3.290398032,2.39838108,2.653605318,1.789946886,3.265933572,2.31705349,2.594710609,2.758439924,1.338096351,2.60774159,2.731349471,2.844612344,3.257119568,1.479065293,2.589813207,2.341373196,1
2.004545541,2.31186939,2.174607677,2.205919749,2.20165648,2.367432534,2.620061299,2.581828551,3.855677852,3.128660777,2.615376813,1.706184616,2.867197008,2.029221411,1.885385344,2.873872845,1
3.089149671,2.465262705,2.317366749,3.086468628,3.120366274,1.432674997,2.474671144,1.868815876,1.653842101,1.000342863,2.76317504,1.542338119,2.775659425,1.522804992,1.785561892,1.876710168,1
3.950817876,2.34680187,3.18565752,2.918528585,2.502006183,2.19288004,1.722465991,1.472440638,2.108446591,2.988353964,2.535008229,2.386041405,4.066232145,2.910734437,2.016894123,1.586535464,1
-2.099919808,-2.613446846,-3.306963734,-2.586984011,-2.554482358,-3.341664575,-2.24972446,-3.182260189,-1.251691501,-1.970561241,-2.610750967,-1.665010047,-2.867006557,-2.886806183,-2.69655247,-2.119414182,1
3.597438622,1.328045856,3.146960401,3.666221907,2.035683729,3.253094757,2.798690069,2.051079169,2.63117414,4.169353618,2.677325748,2.943938349,2.138273512,3.770728136,2.622811748,2.140110453,1
-3.089657332,-2.294889898,-3.03069473,-2.783792861,-3.688262983,-0.838347966,-2.750246322,-2.093050536,-3.097138244,-2.49262697,-2.31825783,-1.963902732,-2.453746264,-1.701177275,-2.966119366,-2.227329449,1
1.224696667,2.11800681,2.949496643,1.326981461,1.558036509,3.769523957,2.184016614,2.291249198,3.311064566,1.360775991,3.207693677,2.334431806,2.894966611,1.804412177,2.161464484,2.640464405,1
1.935128758,3.714509592,2.21015963,1.782565819,3.090244164,2.14496351,2.182476306,2.840349755,2.157533277,1.750298409,2.24904337,3.076849341,2.387079335,2.818024338,2.929675514,2.665335384,1
2.126714021,3.708932297,4.534299192,1.80981722,2.306360427,2.21229868,3.084315372,1.721499792,1.195290602,1.836052699,2.025286996,1.346449047,1.675801086,1.69325317,1.870247855,0.877976442,1
1.354395044,5.642963195,3.942147198,-0.156430884,4.950627682,-1.479572961,1.628634415,3.258261723,3.499492054,-1.014016061,-3.371963302,2.575831127,1.981971041,2.733462896,5.475198156,3.719799125,1
-2.537839843,-2.408286802,-2.743814798,-1.977838619,-3.023791582,-1.52111954,-1.572333179,-0.804347362,-2.838561335,-2.857244009,-2.478577168,-2.786621135,-1.442750005,-2.485034976,-1.932089871,-3.309202749,1
-1.289679108,-2.443947566,-3.209124748,-3.197162502,-1.898320614,-1.718259294,-3.745554724,-2.01973384,-3.874769942,-2.285875257,-2.835391861,-2.081085621,-1.992650739,-3.212499947,-3.035879793,-2.531686596,1
1.737729935,2.839818513,1.816628076,1.891904155,3.594994894,0.659547152,2.038363103,1.664504251,2.963422227,1.687203667,2.861995422,2.877515874,2.596191152,1.761547682,3.728315727,2.170877903,1
1.706708557,2.991172161,2.148167124,2.840011927,3.252839466,2.709197872,0.879720141,1.939751832,1.563222203,3.30828571,2.490144643,1.161153568,2.117902439,2.609903852,1.948914116,2.376162771,1
5.88171813,-4.017889028,-1.105440085,-2.533909322,-0.063146687,2.184271966,2.138138648,4.898630401,2.879016251,1.413311313,0.020933132,-5.41255225,-5.009088214,-3.441165768,-1.785139077,-5.950205243,1
-3.18364112,-1.750807578,-2.942757608,-2.300855455,-1.974547902,-3.715897259,-2.270441094,-2.480498731,-2.892302481,-2.088250877,-2.177021434,-3.102356002,-3.499817877,-2.837993023,-1.303316745,-3.371277728,1
2.104840266,2.918916438,1.667918284,2.006498526,1.389750179,3.019106344,3.487624485,2.461264032,3.008562873,1.713497738,1.477661621,2.812149877,1.776131952,1.940174694,3.110147741,2.288794317,1
2.744624439,3.381679711,3.412841517,2.196598808,1.92008839,2.074922323,3.088056917,2.285201439,3.800524653,2.472175066,2.651629639,1.468956693,1.270371213,3.196418062,0.899554119,1.55404615,1
2.779237815,2.14308584,1.509156375,1.982902521,1.79587169,3.289671705,2.152851323,3.225211492,2.086260377,3.183453605,1.633468473,1.31564983,2.992042941,1.924351323,1.920989385,2.859754259,1
-2.522095049,-3.112741685,-1.47836845,-2.241687879,-2.3448435,-1.653920892,-2.68384574,-2.011457255,-1.986489735,-2.065078048,-1.336749409,-2.992812952,-1.744650999,-2.188272217,-3.105333366,-1.718492344,1
-2.190591823,-1.427758618,-3.329569444,-1.576602308,-4.157895129,-2.940274672,-3.188881207,-3.158853906,-1.964083043,-2.338930107,-3.564374216,-3.325533033,-2.888736305,-2.568471862,-2.524799823,-2.3056671,1
-1.414123246,-2.037363305,-3.372906718,-1.827697007,-3.081860029,-2.83897376,-2.645243004,-2.06038169,-1.83599105,-2.823798286,-1.946658642,-2.094216399,-3.145984562,-2.760796534,-1.50175907,-2.359715263,1
2.472901609,1.237331888,2.171060344,2.684109156,1.285634113,2.375018544,1.948705359,1.971581667,1.810962074,2.889735126,2.071874997,1.873053731,1.837159999,2.278775987,3.246507729,2.530537867,1
1.231242206,2.17023744,4.154924968,1.954117572,2.120247846,2.375310787,2.284276119,2.299317947,3.017230943,2.195206176,2.715646176,1.914995032,2.432179579,3.310593343,1.571537707,3.046305474,1
2.612381483,3.253214405,2.7910344,3.580860633,2.735729738,2.478584857,3.383034401,3.11582482,2.751185452,0.872701506,2.610686932,2.619590293,3.184556491,0.674260097,1.543992203,2.15816885,1
2.676349447,3.183608096,4.939460421,1.494211431,3.001196412,2.704567084,2.310294639,3.266843347,3.951081986,3.610773865,2.213463027,2.139836799,1.523027882,1.97274673,2.465297718,2.127692835,1
-3.36032558,-3.328048562,-2.620655538,-2.75335273,-2.399041342,-1.371161326,-3.467693261,-2.828398428,-2.555831596,-2.425221614,-0.944900471,-2.182860712,-2.083573457,-2.404181012,-2.447868959,-2.728523533,1
-2.504766701,-2.023339812,-1.531480788,-1.291512332,-2.735540701,-3.286300171,-2.048416022,-1.610187384,-1.525398757,-1.958785746,-1.117866606,-1.752526584,-1.16748605,-2.833699968,-3.42090672,-2.534264297,1
-1.655716071,-3.03832658,-1.666254733,-3.083378636,-1.790879261,-2.709311429,-3.145091799,-2.295697758,-1.800261218,-2.432911654,-2.082350679,-0.984753243,-2.387836391,-3.667982974,-3.549776027,-2.241244587,1
-3.291115932,-1.609663084,-2.317061785,-3.631204064,-2.420114189,-2.782617835,-2.073741396,-2.839710067,-2.258070007,-3.320796666,-3.150798103,-2.36888554,-1.190015994,-3.050686129,-4.104698879,-2.052278471,1
-1.864732951,-1.333255183,-1.927551394,-2.501325336,-2.487396507,-2.164708765,-3.137892271,-3.318331191,-2.878633964,-2.814133494,-1.673768546,-1.251974197,-2.786511033,-2.91096574,-1.886840744,-2.614399739,1
-3.353715185,-1.785648472,-2.150818712,-2.395447303,-2.067308627,-2.053705754,-1.082536848,-2.568220425,-1.937197663,-2.000340478,-2.23628242,-1.785118437,-1.768053532,-2.085206527,-1.83096649,-0.94749681,1
-4.229952107,-1.627965836,-1.444900975,-2.96304235,-2.232810261,-1.759858283,-2.795002293,-2.598835672,-1.910684278,-3.044600998,-3.450636777,-2.365652598,-3.01047184,-2.079020253,-2.17867299,-2.830117658,1
3.21178313,1.181131006,2.632068483,2.317478034,2.157135838,2.380261507,1.622652309,2.767082314,3.20198828,1.677480231,2.082444543,2.992498863,1.932471349,2.690049767,1.737320587,1.428997511,1
-2.299385687,-2.812095266,-2.832709808,-2.429976309,-2.476279187,-3.298446576,-1.939923575,-2.511459757,-2.549546835,-2.503687443,-3.424011181,-1.567024507,-2.532224956,-1.014313789,-2.806771728,-2.286778782,1
2.978585111,2.865451544,2.714392128,2.232418943,2.070889084,3.014230532,2.988805988,3.348478411,2.627879897,2.601971313,3.221604164,3.171133318,1.839116327,2.471685295,0.587475443,1.492351184,1
-1.924222307,-2.606164912,-2.85518308,-1.874375098,-2.216670456,-1.809390829,-4.663347027,-2.052532249,-2.254439093,-2.595025988,-3.48672754,-2.077469559,-2.233323215,-2.953041287,-2.626490763,-2.279688229,1
2.627806653,2.560519194,2.036986781,1.180215121,3.190862149,1.942765994,1.209632744,2.828365543,1.252864514,1.266625183,2.07691405,1.926268416,3.83956114,1.909390497,1.894714777,2.205386216,1
1.822339488,2.829024948,1.357996868,3.196950156,3.353031382,2.685526852,3.448758615,2.789793036,0.929888347,2.272484386,1.785233902,2.705098285,2.118599244,2.307891145,2.54259224,2.627219088,1
-3.32711682,-2.119645452,-2.510041559,-2.426665224,-1.487058812,-2.87089214,-3.883244814,-2.808836889,-2.026635122,-4.587534307,-1.704293136,-1.935883688,-1.677900063,-2.149890456,-2.685461489,-1.168610331,1
1.746772212,2.120682218,1.763813573,3.573003469,2.052166957,2.392444859,2.311394879,1.317784491,1.165273782,2.910828471,4.131069447,1.566858112,2.779833475,1.486467287,2.335420674,2.646815478,1
2.876329721,1.719674885,2.179359564,2.076600136,2.227181218,2.018479193,2.983743559,3.393561926,2.532080523,1.730187439,3.136120813,2.453946135,2.643008071,1.967217295,3.838047883,2.55480752,1
-2.294032407,-2.370164049,-3.05924513,-3.116434536,-2.259280139,-2.424737413,-2.618983307,-1.94665948,-3.341981737,-2.01923533,-2.582345138,-3.317199766,-1.881650065,-0.82411721,-2.991039716,-2.789807844,1
-2.991380682,-2.315358387,-2.68273192,-3.641633395,-1.389992745,-3.274299297,-2.365555131,-3.180730704,-3.018686288,-2.976400191,-2.087304929,-3.150029805,-2.753241682,-2.573733431,-1.518131997,-3.189958934,1
-1.30055299,-3.010358977,-2.288586159,-2.044097029,-3.30020565,-2.821110975,-1.988134541,-3.053347065,-3.050955644,-2.633204017,-3.108853335,-2.62881057,-1.343105717,-1.697590564,-1.776973319,-2.774934765,1
3.094389175,2.328879133,2.562975618,3.170898635,2.934947408,3.55099815,3.235659423,1.147703448,2.481171475,2.420825721,2.472128314,3.417002179,2.251184542,1.919113831,2.827384771,1.276534841,1
-1.690276318,-3.327286047,-2.446286883,-2.781079572,-1.74382878,-1.728641378,-2.596019553,-1.619120461,-2.123066371,-1.341769383,-2.233890553,-1.735954491,-2.121585994,-3.047441642,-1.25885624,-1.981302376,1
-3.561676602,-3.529486052,-2.599909986,-2.211690451,-3.09808092,-2.3628233,-2.677095464,-3.484927449,-1.889234699,-1.843913584,-1.884857597,-1.658943252,-2.009845582,-1.247530287,-2.632579544,-3.798004345,1
-1.756484837,-1.618731861,-1.200118447,-2.733618449,-1.917011565,-1.688414235,-4.134637725,-1.788405982,-2.916122341,-0.514482268,-1.391819462,-3.122505249,-2.222486206,-3.101965464,-1.755187419,-1.803823815,1
-1.785605538,-1.063922858,-1.853733564,-2.333593822,-0.882418692,-2.522538833,-1.872760306,-2.464807973,-1.666240631,-4.374862079,-2.712602174,-2.521134151,-3.251237675,-2.660461567,-2.27120703,-2.61162951,1
-1.760849118,-1.851139208,-1.978307616,-2.525525114,-2.214521526,-3.637517197,-2.155701334,-2.378229971,-1.206179925,-3.761561535,-1.16484035,-2.627895851,-2.504766313,-1.50114601,-2.118314523,-3.310721313,1
1.91999138,3.54113218,2.026116189,2.970220447,2.387291719,1.389752791,1.402966761,2.735858816,1.551854593,1.425667491,3.160248262,2.119708044,1.123153396,3.051904785,2.727630279,1.344212404,1
1.683596872,2.477978312,2.214130913,2.335165868,1.975752277,2.007557569,1.782203718,2.261451854,2.84944734,2.991823957,2.134181251,-0.115007151,3.262260133,2.290464037,1.950407194,3.28675806,1
-2.354309411,-3.395719676,-0.795917459,-2.990851256,-2.409216101,-2.446224031,-2.429274514,-2.387575881,-2.298040563,-3.330405364,-1.547583302,-2.956143856,-3.308764634,-2.193105635,-1.323680875,-3.359105898,1
2.450810852,2.731661361,1.150414172,3.556433489,1.464787069,2.970954682,2.494382083,2.338908239,3.319820188,2.631040648,2.211502162,2.779261095,2.11994764,3.056484563,2.447151423,2.35470819,1
-3.159685828,-2.651467353,-1.61986466,-2.357492298,-3.003517128,-2.58946547,-2.78308792,-2.200204537,-1.21805809,-2.590032602,-2.575288295,-1.571618111,-2.137904474,-1.234005775,-2.369561737,-2.319342479,1
1.931582106,2.603515236,1.015783226,1.969596478,3.581767873,1.637610923,3.149132249,2.316878165,1.355682726,2.103961229,2.00455575,2.301497352,2.906621382,2.861426859,3.746169225,2.5283375,1
2.717920412,3.930058604,2.753543802,1.942210195,1.218835276,2.648946466,2.706781073,3.22368674,1.323220873,2.301945592,2.494457036,2.071230898,2.635089949,2.477274287,2.390503642,1.998483977,1
-2.349421717,-3.768308167,-2.652122708,-1.618557166,-1.616879014,-2.002606696,-1.983181575,-1.927308257,-2.178519496,-4.592822026,-3.230093567,-2.11133003,-2.724090716,-2.657845648,-1.84815896,-2.311070331,1
1.658287704,2.638125607,2.009480664,2.150654473,1.796698394,2.556121681,2.974439913,2.714602873,3.301024982,0.852386428,3.391307945,2.746839993,3.257313265,0.92255172,3.13362399,1.802738011,1
-2.03373226,-2.179385196,-2.37233312,-1.649146546,-2.869152287,-2.205503992,-1.880621251,-2.707675487,-3.070211239,-1.77334755,-2.854780621,-0.517901737,-2.232146921,-2.089622514,-2.480584548,-2.817885005,1
-1.848654458,-1.707365565,-3.796718642,-2.923794471,-1.995740942,-3.21845324,-2.035802979,-1.792295682,-3.050861957,-3.308067548,-3.628340664,-2.323248239,-3.119827713,-3.034695178,-1.482157547,-2.323908024,1
-1.63819531,-2.687636055,-2.753256304,-2.697162637,-1.773596279,-1.391059859,-2.144939988,-3.148444303,-2.43785372,-3.09783321,-2.487756832,-1.302812598,-3.416195104,-2.935490358,-2.44483706,-2.89960841,1
-3.374381902,-3.597799978,-1.520051998,-3.212083377,-2.510345568,-2.041300964,-2.47882844,-2.778001704,-2.291512142,-1.351674278,-2.593335915,-1.991954901,-3.22043333,-2.555090937,-2.155045452,-3.648929781,1
1.860493223,2.569964527,2.303718555,2.713085183,2.739376575,1.958820309,2.611349818,1.130182832,2.727324025,2.004729311,2.243206196,1.892025414,1.924448928,2.807812224,3.190036825,2.988423357,1
-0.928127552,-1.256998792,-2.731817419,-2.301674006,-3.543788382,-1.411192362,-2.66654394,-1.450423478,-2.660301974,-1.293565629,-2.540094763,-2.257227577,-1.807848686,-2.166882944,-2.227235876,-1.229585188,1
1.976077422,2.072016858,2.584652065,1.626971121,2.732442768,2.767397572,1.865935546,2.65818365,2.876387243,0.857754941,4.052917439,1.75958038,2.07391242,1.882463341,1.756258328,2.884461769,1
2.346803605,2.269272252,2.221968608,1.526001837,2.793823302,3.10356783,2.744246433,3.376133677,2.290272332,1.459012764,2.791076331,1.415590106,1.698002696,2.479391937,2.704617019,2.431247215,1
-2.239599908,-2.815508993,-1.623317991,-2.212640236,-2.34333352,-2.69605523,-1.957924607,-2.193137542,-2.731001005,-2.278143469,-3.304688772,-3.512062335,-1.703292733,-1.109683694,-1.306920085,-1.907030404,1
2.588037755,2.468577896,2.443319839,1.896527715,1.686188349,2.163651505,1.90392523,2.113364722,2.872735437,2.239747473,3.114703167,2.313420167,2.791151915,3.791302405,2.708771947,2.727740672,1
2.710883873,1.695676184,3.617325387,3.17117273,2.729286434,2.054933402,2.448819816,2.788846464,2.250604135,1.661436041,2.20533487,2.883039779,2.021838007,2.253477245,2.511776988,2.823656851,1
